,smiles,cano_smiles,Predicted_Activity_Score,QED,SA,logP
108,Cc1cc(C)cc(NS(=O)(=O)C2=CC=C3NC=C(C(=O)N4CCc5ccccc54)C(=O)[AtH]3=C2)c1,Cc1cc(C)cc(NS(=O)(=O)C2=CC=C3NC=C(C(=O)N4CCc5ccccc54)C(=O)[AtH]3=C2)c1,16.073776,0.4876836158677718,4.126580797957759,2.5422400000000005
109,Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(N3CCOOC3)n2)cc1C,Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(N3CCOOC3)n2)cc1C,4.592389,0.4851389784063236,3.057619368044774,2.05314
110,O=S(=O)(c1cccc(NC(=S)N2CCN(c3ccccc3)CC2)c1)C(F)Cl,O=S(=O)(c1cccc(NC(=S)N2CCN(c3ccccc3)CC2)c1)C(F)Cl,20.501999,0.5952717794527328,2.7897723525954365,3.4712000000000023
111,O=S(=O)(c1cccc(NC(=S)N2CCN(c3ccccc3)CC2)c1)C(F)Br,O=S(=O)(c1cccc(NC(=S)N2CCN(c3ccccc3)CC2)c1)C(F)Br,4.4230328,0.5421641425068023,2.801643607656164,3.6273000000000026
112,COc1cc(/C=N/NC(=O)Cn2nnc3ccccc32)ccc1OF,COc1cc(/C=N/NC(=O)Cn2nnc3ccccc32)ccc1OF,19.613945,0.5448141748395859,2.443295466945873,1.8534999999999995
113,COc1cc(/C=N/NC(=O)Cn2nnc3ccccc32)ccc1OBr,COc1cc(/C=N/NC(=O)Cn2nnc3ccccc32)ccc1OBr,22.99548,0.503024846758562,2.5091666207920262,2.2788999999999993
114,O=C(CCl)N1CCN(Cc2cccc(Br)c2)CC1,O=C(CCl)N1CCN(Cc2cccc(Br)c2)CC1,16.131367,0.7938038040295589,1.9134217608335433,2.3321000000000005
115,O=C(CCl)N1CCN(Cc2cccc(F)c2)CC1,O=C(CCl)N1CCN(Cc2cccc(F)c2)CC1,8.527936,0.7809756546784479,1.8495448377566213,1.7087
116,Cc1cccc(Nc2cnc(SCC(=O)Nc3ncc(C(F)(F)F)cc3Cl)s2)c1C,Cc1cccc(Nc2cnc(SCC(=O)Nc3ncc(C(F)(F)F)cc3Cl)s2)c1C,20.810757,0.4118511109702663,2.7436788520152984,6.301540000000003
117,CN1C(F)=Nc2cccc3cccc1c23,CN1C(F)=Nc2cccc3cccc1c23,30.249695,0.595858358611628,2.7245678236339703,3.2466000000000017
118,CN1C(Br)=Nc2cccc3cccc1c23,CN1C(Br)=Nc2cccc3cccc1c23,32.459557,0.6604205285093737,2.7125442100382635,3.6720000000000015
119,CN1C(Cl)=Nc2cccc3cccc1c23,CN1C(Cl)=Nc2cccc3cccc1c23,28.09706,0.6156199803348866,2.6770143352618785,3.515900000000001
120,O=C(NCC1CC[AsH]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,O=C(NCC1CC[AsH]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,11.521798,0.5886161263352284,2.896267439331597,3.919100000000003
121,O=C(NCC1CC[SiH2]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,O=C(NCC1CC[SiH2]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,7.836653,0.6518688701551671,2.776336670100827,3.6514000000000033
122,O=C(NCC1CC[Se]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,O=C(NCC1CC[Se]CC1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,13.898606,0.5787812894968866,2.752872384386542,4.186800000000003
123,O=C(N/C=C/c1ccncc1)c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,O=C(N/C=C/c1ccncc1)c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,57.665756,0.6402915050424682,2.292107544662663,3.9365000000000023
124,O=[N+]([O-])c1ccccc1/C=C/[At]=N/n1c(-c2ccco2)n[nH]c1=S,O=[N+]([O-])c1ccccc1/C=C/[At]=N/n1c(-c2ccco2)n[nH]c1=S,11.42959,0.30260791752995586,3.4657893257291494,3.811490000000002
125,O=[N+]([O-])c1ccccc1/C=C/[SeH]=N/n1c(-c2ccco2)n[nH]c1=S,O=[N+]([O-])c1ccccc1/C=C/[SeH]=N/n1c(-c2ccco2)n[nH]c1=S,17.934391,0.30243170513382367,3.4657893257291494,3.1629900000000006
126,O=[N+]([O-])c1ccccc1/C=C/[SiH]=N/n1c(-c2ccco2)n[nH]c1=S,O=[N+]([O-])c1ccccc1/C=C/[SiH]=N/n1c(-c2ccco2)n[nH]c1=S,16.85664,0.32692922603265273,3.438684977903062,3.1629900000000006
127,Fc1cc2nn(-c3ccccc3)nc2cc1Cl,Fc1cc2nn(-c3ccccc3)nc2cc1Cl,22.983715,0.6610912012699401,2.0422424060163813,3.213000000000001
128,Clc1cc2nn(-c3ccccc3)nc2cc1Br,Clc1cc2nn(-c3ccccc3)nc2cc1Br,29.853748,0.6836908438618596,2.164566110882941,3.836400000000001
129,Clc1cc2nn(-c3ccccc3)nc2cc1Cl,Clc1cc2nn(-c3ccccc3)nc2cc1Cl,22.847456,0.6700703130105697,1.9918932694386733,3.7273000000000005
130,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3F)cc2)s1,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3F)cc2)s1,13.766284,0.5546879533239588,2.308042970301713,3.692300000000002
131,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3Br)cc2)s1,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3Br)cc2)s1,18.7582,0.47790016126640467,2.355646722646929,4.315700000000003
132,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3C)cc2)s1,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3C)cc2)s1,13.842405,0.5566064819900619,2.2940819946919575,3.861620000000003
133,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Te]CC3)cc2)c1,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Te]CC3)cc2)c1,10.81055,0.6510538080522957,2.8028887226338473,3.6038000000000023
134,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Be]CC3)cc2)c1,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Be]CC3)cc2)c1,13.130853,0.8036905017323669,2.8657658623954934,3.6038000000000023
135,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Se]CC3)cc2)c1,O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CC[Se]CC3)cc2)c1,15.30652,0.7188300826033909,2.6790807052990697,3.6038000000000023
136,CCC(C)(C)NC(=O)C(c1ccc(O)cc1)N(C(=O)Cn1ncc2ccccc21)c1ccc(NC(C)=O)cc1,CCC(C)(C)NC(=O)C(c1ccc(O)cc1)N(C(=O)Cn1ncc2ccccc21)c1ccc(NC(C)=O)cc1,26.904976,0.28969977407342923,3.058025795407433,4.779600000000004
137,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NF,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NF,11.9070835,0.5873881142625617,3.0609533506247555,4.933100000000004
138,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NBr,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NBr,16.272549,0.49198629897297186,3.0484200172914235,5.358500000000005
139,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NCl,O=C(CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1)NCl,25.324924,0.5505881854167399,3.0228576241290295,5.202400000000004
140,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NBr,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NBr,15.945288,0.6101520420542806,3.335204256176848,3.642400000000003
141,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NF,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NF,15.2540455,0.6954669782521576,3.3472899704625627,3.2170000000000023
142,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NO,O=C(CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1)NO,17.468842,0.5314448367516398,3.1709855748581663,2.7217000000000002
143,Cc1cc(=O)oc2cc(CC(=O)c3ccco3)ccc12,Cc1cc(=O)oc2cc(CC(=O)c3ccco3)ccc12,68.037,0.5405884844507169,2.2186526374967013,3.1198200000000016
144,CCC(C)(C)NC(=O)C(c1cccn1F)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,CCC(C)(C)NC(=O)C(c1cccn1F)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,43.58972,0.346975760398102,3.4188853367902174,4.0031000000000025
145,CCC(C)(C)NC(=O)C(c1cccn1Br)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,CCC(C)(C)NC(=O)C(c1cccn1Br)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,46.628853,0.3042683884062489,3.423133232290942,4.428500000000003
146,CCC(C)(C)NC(=O)C(c1cccn1Cl)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,CCC(C)(C)NC(=O)C(c1cccn1Cl)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,39.546486,0.33199900636322677,3.3999735806218556,4.272400000000003
147,Cc1c(C(=O)CCl)cc(F)n1Cc1ccco1,Cc1c(C(=O)CCl)cc(F)n1Cc1ccco1,19.713518,0.621848246819484,2.720469527830737,2.998420000000001
148,Cc1c(C(=O)CCl)cc(Br)n1Cc1ccco1,Cc1c(C(=O)CCl)cc(Br)n1Cc1ccco1,26.960941,0.6376661907852337,2.7055657635099504,3.6218200000000023
149,COc1c(Cl)cc(C(=O)NF)cc1Cl,COc1c(Cl)cc(C(=O)NF)cc1Cl,11.283884,0.8038969807753581,2.4639229973345493,2.6163000000000007
150,COc1c(Cl)cc(C(=O)NBr)cc1Cl,COc1c(Cl)cc(C(=O)NBr)cc1Cl,14.519835,0.8524152706774845,2.469173309184862,3.0417000000000005
151,CNC(=O)c1cc(Cl)c(OC)c(Cl)c1,CNC(=O)c1cc(Cl)c(OC)c(Cl)c1,7.669571,0.8524062130638016,1.859366240577792,2.3616
152,COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(OF)cc4)ccc3c2=O)c(OC)c1,COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(OF)cc4)ccc3c2=O)c(OC)c1,13.928753,0.4032954833536411,2.47744898584477,4.581090000000003
153,COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(OBr)cc4)ccc3c2=O)c(OC)c1,COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(OBr)cc4)ccc3c2=O)c(OC)c1,12.644037,0.3421556268688285,2.5284460081772764,5.006490000000004
154,COc1cc(OF)ccc1-n1c(=S)[nH]c2cc(C(=O)Nc3ccc(OBr)cc3)ccc2c1=O,COc1cc(OF)ccc1-n1c(=S)[nH]c2cc(C(=O)Nc3ccc(OBr)cc3)ccc2c1=O,18.54029,0.32929322973410324,2.796205313388194,5.261190000000002
155,CCCCC(=O)c1cc(OC)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCNCC)c1O2,CCCCC(=O)c1cc(OC)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCNCC)c1O2,36.310787,0.20994917389130768,3.078181197553656,3.948800000000003
156,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OF)o1,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OF)o1,12.101049,0.608455630841795,3.2541434942958416,2.9537000000000004
157,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OBr)o1,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OBr)o1,12.752956,0.5405393053228493,3.2730665712189175,3.379100000000001
158,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OCl)o1,COC(=O)c1ccccc1-c1ccc(C2NC(=S)NC(C)=C2C(=O)OCl)o1,10.707357,0.590552458143581,3.2425293404496873,3.2230000000000008
159,FOc1cccc(/C=N/NC(=S)Nc2cccnc2)c1,FOc1cccc(/C=N/NC(=S)Nc2cccnc2)c1,32.472996,0.5148687742847416,2.4801996150200853,2.665400000000001
160,S=C(N/N=C/c1cccc(OBr)c1)Nc1cccnc1,S=C(N/N=C/c1cccc(OBr)c1)Nc1cccnc1,33.410885,0.5036929031693973,2.5828234876991303,3.0908000000000007
161,S=C(N/N=C/c1cccc(OCl)c1)Nc1cccnc1,S=C(N/N=C/c1cccc(OCl)c1)Nc1cccnc1,28.05457,0.5165631596660454,2.474973885577114,2.9347000000000003
162,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([Te]C)c1OC,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([Te]C)c1OC,22.78998,0.6810446124523779,3.0768606520947115,2.4305000000000003
163,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([Se]C)c1OC,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([Se]C)c1OC,19.164448,0.7515712483019328,2.9473265861606457,2.4305000000000003
164,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([AtH]C)c1OC,COc1cc(NC(=O)c2cc(Cl)nnc2Cl)cc([AtH]C)c1OC,18.54625,0.6170053912079113,3.193504608138669,2.5436000000000005
165,CC[Te]C(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,CC[Te]C(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,38.034916,0.4091295813051125,3.239707291661462,4.358400000000004
166,CCPC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,CCPC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,42.492447,0.4753597192876794,3.529954318624778,4.914400000000004
167,CC[Se]C(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,CC[Se]C(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,38.388786,0.45158374679292496,3.1558628960570667,4.358400000000004
168,CC1=CC(C(=O)CCl)=[Te](C)N1c1cccc([N+](=O)[O-])c1,CC1=CC(C(=O)CCl)=[Te](C)N1c1cccc([N+](=O)[O-])c1,12.536342,0.33251818655909393,3.707405538981181,2.501900000000001
169,CC1=CC(C(=O)CCl)=[Se](C)N1c1cccc([N+](=O)[O-])c1,CC1=CC(C(=O)CCl)=[Se](C)N1c1cccc([N+](=O)[O-])c1,13.413845,0.3585111444060473,4.059467584259514,2.501900000000001
170,CC1=CC(C(=O)CCl)=[AtH](C)N1c1cccc([N+](=O)[O-])c1,CC1=CC(C(=O)CCl)=[AtH](C)N1c1cccc([N+](=O)[O-])c1,28.048994,0.36906085006473854,4.124216302208231,2.615000000000001
171,Cc1cccc(N2CCN(C(=O)C3CC(=O)[SeH2]C4CCCCC43)CC2)c1C,Cc1cccc(N2CCN(C(=O)C3CC(=O)[SeH2]C4CCCCC43)CC2)c1C,18.013403,0.6710996203093603,4.002777658122293,2.646040000000001
172,Cc1cccc(N2CCN(C(=O)C3CC(=O)[AtH]C4CCCCC43)CC2)c1C,Cc1cccc(N2CCN(C(=O)C3CC(=O)[AtH]C4CCCCC43)CC2)c1C,14.617022,0.5531608789572803,4.002777658122294,3.2945400000000022
173,Cc1cccc(N2CCN(C(=O)C3CC(=O)[SiH2]C4CCCCC43)CC2)c1C,Cc1cccc(N2CCN(C(=O)C3CC(=O)[SiH2]C4CCCCC43)CC2)c1C,13.596831,0.7362442748750384,3.9578801556247907,2.646040000000001
174,Cc1nn(-c2cccc(F)c2)c2nc(-c3cccs3)cc(C(=O)O)c12,Cc1nn(-c2cccc(F)c2)c2nc(-c3cccs3)cc(C(=O)O)c12,18.917807,0.5963471009043732,2.2839426771300566,4.2947200000000025
175,Cc1nn(-c2cccc(Br)c2)c2nc(-c3cccs3)cc(C(=O)O)c12,Cc1nn(-c2cccc(Br)c2)c2nc(-c3cccs3)cc(C(=O)O)c12,23.392673,0.5169706861629111,2.3263431104995043,4.918120000000003
176,O=C(CCl)N=c1sccn1Cc1ccccc1F,O=C(CCl)N=c1sccn1Cc1ccccc1F,32.656593,0.7971610584219616,2.5111928015575256,2.4031000000000002
177,O=C(CCl)N=c1sccn1Cc1ccccc1Br,O=C(CCl)N=c1sccn1Cc1ccccc1Br,40.47461,0.7874392957963665,2.605113163548477,3.0265000000000013
178,O=C(CCl)N=c1sccn1Cc1ccccc1[At],O=C(CCl)N=c1sccn1Cc1ccccc1[At],33.368065,0.6188903554414912,3.3668416703358064,1.4385999999999999
179,CC(=O)n1cc(N(C(=O)CCl)c2ccc([C+](=O)[O-])cc2)c2ccccc21,CC(=O)n1cc(N(C(=O)CCl)c2ccc([C+](=O)[O-])cc2)c2ccccc21,13.47249,0.5224424440065981,3.4768025663867377,2.5684000000000005
180,CNC(=O)N(O)C1N(/N=C/C2CCPS2)C(=S)SC1(C)C,CNC(=O)N(O)C1N(/N=C/C2CCPS2)C(=S)SC1(C)C,28.461998,0.26304017636676935,5.470069195469267,2.5402000000000005
181,CNC(=O)N(O)C1N(/N=C/C2CC[AsH]S2)C(=S)SC1(C)C,CNC(=O)N(O)C1N(/N=C/C2CC[AsH]S2)C(=S)SC1(C)C,42.001987,0.24286026049678308,5.575501584133235,1.7165
182,CNC(=O)N(O)C1N(/N=C/C2CC[IH]S2)C(=S)SC1(C)C,CNC(=O)N(O)C1N(/N=C/C2CC[IH]S2)C(=S)SC1(C)C,43.486946,0.16791635085566226,5.423728110772755,2.5647
183,CCOC(=O)c1oc2nc(CC(C)F)c3c(c2c1N)CCCC3,CCOC(=O)c1oc2nc(CC(C)F)c3c(c2c1N)CCCC3,-8.391703,0.873894178635014,3.470312315047039,3.3660000000000014
184,CCOC(=O)c1oc2nc(CC(C)Br)c3c(c2c1N)CCCC3,CCOC(=O)c1oc2nc(CC(C)Br)c3c(c2c1N)CCCC3,-4.1302376,0.6440653943607193,3.457307747739346,3.791400000000002
185,CCOC(=O)c1oc2nc(CC(C)Cl)c3c(c2c1N)CCCC3,CCOC(=O)c1oc2nc(CC(C)Cl)c3c(c2c1N)CCCC3,6.763521,0.6808940006150372,3.432488516970115,3.6353000000000018
186,O.[O-]c1ccc(Br)c2ccc[n+](F)c12,O.[O-]c1ccc(Br)c2ccc[n+](F)c12,46.514027,0.6929173819180543,3.963577467189019,0.8713
187,O.[O-]c1ccc(Br)c2ccc[n+](Br)c12,O.[O-]c1ccc(Br)c2ccc[n+](Br)c12,51.956043,0.7214388532775377,4.116199504611057,1.2967
188,O.[O-]c1ccc(Br)c2ccc[n+](Cl)c12,O.[O-]c1ccc(Br)c2ccc[n+](Cl)c12,43.57472,0.7116735527496171,4.099041500453053,1.1405999999999998
189,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[AsH]CCC3[N+](=O)[O-])C1)C2=O,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[AsH]CCC3[N+](=O)[O-])C1)C2=O,17.378134,0.28154482423550764,5.781318061331581,2.6850000000000005
190,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[Se]CCC3[N+](=O)[O-])C1)C2=O,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[Se]CCC3[N+](=O)[O-])C1)C2=O,25.93711,0.28027464929235957,5.578621548880277,2.952700000000001
191,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[SiH2]CCC3[N+](=O)[O-])C1)C2=O,CC(C)C12CN(C(=O)c3ccccc3[N+](=O)[O-])CC(C(C)C)(CN(C(=O)C3C[SiH2]CCC3[N+](=O)[O-])C1)C2=O,26.253267,0.3037943891558924,5.607820802054287,2.4173
192,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OF)c1cc(=O)[nH]c2ccccc12,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OF)c1cc(=O)[nH]c2ccccc12,31.66916,0.48495849497204035,2.8799642853043466,2.7782
193,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OBr)c1cc(=O)[nH]c2ccccc12,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OBr)c1cc(=O)[nH]c2ccccc12,37.57717,0.4309772903732321,2.905024155554578,3.2036000000000016
194,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OCl)c1cc(=O)[nH]c2ccccc12,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)OCl)c1cc(=O)[nH]c2ccccc12,29.303701,0.47088466140294005,2.8715531638956353,3.047500000000001
195,O=C(O)C1CCC2NCSC2[Se]1,O=C(O)C1CCC2NCSC2[Se]1,-12.1008415,0.6609538372453351,5.554660825418501,0.34610000000000013
196,O=C(O)C1CCC2NCSC2[AsH]1,O=C(O)C1CCC2NCSC2[AsH]1,-28.122074,0.6460324443758482,5.876255685058615,0.07840000000000014
197,O=C(O)C1CCC2NCSC2[AtH]1,O=C(O)C1CCC2NCSC2[AtH]1,-23.14289,0.6900510056595943,5.777644988314427,0.4592000000000001
198,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OF)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OF)CC1,9.924636,0.6603641414524304,2.70860075262158,3.6650000000000027
199,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OBr)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OBr)CC1,11.709061,0.5793606721362189,2.7643974947030276,4.090400000000003
200,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OCl)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OCl)CC1,7.358491,0.6365638164378098,2.69522699696547,3.934300000000003
201,N/C(=N\S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(F)cc1,N/C(=N\S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(F)cc1,1.2180843,0.4696343625615358,2.4855051601045446,3.9575000000000014
202,N/C(=N\S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(Br)cc1,N/C(=N\S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(Br)cc1,4.2981367,0.40157131952013786,2.5327790495953355,4.5809000000000015
203,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[Se]1,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[Se]1,8.821158,0.6479370169449499,3.8672648349566963,1.9371999999999996
204,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[AtH]1,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[AtH]1,7.842388,0.6519035551060542,3.947428937520799,2.0502999999999996
205,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[SiH2]1,O=C(/C=C/c1c(F)cccc1Cl)NC1CCCN[SiH2]1,11.080702,0.6541852060167228,3.8610109888028497,1.4017999999999995
206,O=C1C(=O)N(CCCc2ccccc2)C2CPCCC12,O=C1C(=O)N(CCCc2ccccc2)C2CPCCC12,5.600691,0.6285797809476322,3.9622651733044245,2.0975
207,O=C1C(=O)N(CCCc2ccccc2)C2C[AsH]CCC12,O=C1C(=O)N(CCCc2ccccc2)C2C[AsH]CCC12,13.278143,0.6211988198798808,4.108294351023258,1.6921000000000002
208,O=C1C(=O)N(CCCc2ccccc2)C2C[IH]CCC12,O=C1C(=O)N(CCCc2ccccc2)C2C[IH]CCC12,15.868797,0.4525496165069143,3.9561550393268856,2.122
209,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OF)cc1,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OF)cc1,10.302658,0.4786365659206175,2.208041126286533,1.9295000000000002
210,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OBr)cc1,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OBr)cc1,14.541252,0.4416929872888795,2.2050820054074105,2.3549000000000007
211,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OCl)cc1,O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)OCl)cc1,10.782223,0.4720194113286279,2.1955973900227974,2.1988000000000003
212,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(F)cc(=O)oc2c1,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(F)cc(=O)oc2c1,20.859043,0.44590270416354666,2.241206620792026,3.0215000000000005
213,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(Br)cc(=O)oc2c1,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(Br)cc(=O)oc2c1,28.800407,0.4071299909171814,2.299619587824994,3.6449000000000025
214,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(Cl)cc(=O)oc2c1,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc2c(Cl)cc(=O)oc2c1,25.99292,0.43628597682262815,2.2592422251876325,3.535800000000002
215,NC(=S)N/C=C/c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,NC(=S)N/C=C/c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,5.4350195,0.8297977829082713,3.944161151652013,3.958300000000003
216,O=C(O)C1=[Te](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,O=C(O)C1=[Te](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,5.8658333,0.21739402614320713,3.934750567930382,3.6290000000000013
217,O=C(O)C1=[Se](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,O=C(O)C1=[Se](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,7.799984,0.23313807694743624,4.12796824175934,3.6290000000000013
218,O=C(O)C1=[AtH](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,O=C(O)C1=[AtH](C(c2cc(Br)ccc2O)c2c(C(=O)O)[nH]c3ccccc23)c2ccccc2N1,10.377709,0.21608733071204178,4.178569234315171,3.7421000000000006
219,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[AsH]C2CCCCC21,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[AsH]C2CCCCC21,-3.507492,0.2526370211793194,4.7290784023909165,5.142000000000004
